"location","category","date","Y"
"market_040","region_6",2022-04-30,287
"market_040","region_6",2022-05-01,253
"market_040","region_6",2022-05-02,261
"market_040","region_6",2022-05-03,259
"market_040","region_6",2022-05-04,226
"market_040","region_6",2022-05-05,261
"market_040","region_6",2022-05-06,291
"market_040","region_6",2022-05-07,286
"market_040","region_6",2022-05-08,280
"market_040","region_6",2022-05-09,259
"market_040","region_6",2022-05-10,261
"market_040","region_6",2022-05-11,244
"market_040","region_6",2022-05-12,282
"market_040","region_6",2022-05-13,260
"market_040","region_6",2022-05-14,301
"market_040","region_6",2022-05-15,234
"market_040","region_6",2022-05-16,251
"market_040","region_6",2022-05-17,255
"market_040","region_6",2022-05-18,286
"market_040","region_6",2022-05-19,237
"market_040","region_6",2022-05-20,265
"market_040","region_6",2022-05-21,252
"market_040","region_6",2022-05-22,247
"market_040","region_6",2022-05-23,270
"market_040","region_6",2022-05-24,242
"market_040","region_6",2022-05-25,221
"market_040","region_6",2022-05-26,252
"market_040","region_6",2022-05-27,265
"market_040","region_6",2022-05-28,250
"market_040","region_6",2022-05-29,258
"market_040","region_6",2022-05-30,280
"market_040","region_6",2022-05-31,245
"market_040","region_6",2022-06-01,198
"market_040","region_6",2022-06-02,269
"market_040","region_6",2022-06-03,252
"market_040","region_6",2022-06-04,270
"market_040","region_6",2022-06-05,276
"market_040","region_6",2022-06-06,218
"market_040","region_6",2022-06-07,282
"market_040","region_6",2022-06-08,284
"market_040","region_6",2022-06-09,241
"market_040","region_6",2022-06-10,282
"market_040","region_6",2022-06-11,316
"market_040","region_6",2022-06-12,245
"market_040","region_6",2022-06-13,270
"market_040","region_6",2022-06-14,231
"market_040","region_6",2022-06-15,238
"market_040","region_6",2022-06-16,244
"market_040","region_6",2022-06-17,255
"market_040","region_6",2022-06-18,290
"market_040","region_6",2022-06-19,282
"market_040","region_6",2022-06-20,272
"market_040","region_6",2022-06-21,255
"market_040","region_6",2022-06-22,258
"market_040","region_6",2022-06-23,246
"market_040","region_6",2022-06-24,250
"market_040","region_6",2022-06-25,248
"market_040","region_6",2022-06-26,243
"market_040","region_6",2022-06-27,271
"market_040","region_6",2022-06-28,241
"market_040","region_6",2022-06-29,228
"market_040","region_6",2022-06-30,285
"market_040","region_6",2022-07-01,293
"market_040","region_6",2022-07-02,293
"market_040","region_6",2022-07-03,270
"market_040","region_6",2022-07-04,235
"market_040","region_6",2022-07-05,273
"market_040","region_6",2022-07-06,260
"market_040","region_6",2022-07-07,253
"market_040","region_6",2022-07-08,272
"market_040","region_6",2022-07-09,267
"market_040","region_6",2022-07-10,290
"market_040","region_6",2022-07-11,239
"market_040","region_6",2022-07-12,278
"market_040","region_6",2022-07-13,244
"market_040","region_6",2022-07-14,265
"market_040","region_6",2022-07-15,249
"market_040","region_6",2022-07-16,279
"market_040","region_6",2022-07-17,237
"market_040","region_6",2022-07-18,241
"market_040","region_6",2022-07-19,276
"market_040","region_6",2022-07-20,199
"market_040","region_6",2022-07-21,263
"market_040","region_6",2022-07-22,261
"market_040","region_6",2022-07-23,248
"market_040","region_6",2022-07-24,255
"market_040","region_6",2022-07-25,260
"market_040","region_6",2022-07-26,244
"market_040","region_6",2022-07-27,252
"market_040","region_6",2022-07-28,256
"market_040","region_6",2022-07-29,299
"market_040","region_6",2022-07-30,253
"market_040","region_6",2022-07-31,276
"market_040","region_6",2022-08-01,256
"market_040","region_6",2022-08-02,230
"market_040","region_6",2022-08-03,262
"market_040","region_6",2022-08-04,231
"market_040","region_6",2022-08-05,284
"market_040","region_6",2022-08-06,280
"market_040","region_6",2022-08-07,289
"market_040","region_6",2022-08-08,251
"market_041","region_2",2022-01-01,534
"market_041","region_2",2022-01-02,515
"market_041","region_2",2022-01-03,544
"market_041","region_2",2022-01-04,493
"market_041","region_2",2022-01-05,536
"market_041","region_2",2022-01-06,537
"market_041","region_2",2022-01-07,578
"market_041","region_2",2022-01-08,576
"market_041","region_2",2022-01-09,602
"market_041","region_2",2022-01-10,570
"market_041","region_2",2022-01-11,553
"market_041","region_2",2022-01-12,551
"market_041","region_2",2022-01-13,613
"market_041","region_2",2022-01-14,619
"market_041","region_2",2022-01-15,572
"market_041","region_2",2022-01-16,624
"market_041","region_2",2022-01-17,577
"market_041","region_2",2022-01-18,557
"market_041","region_2",2022-01-19,512
"market_041","region_2",2022-01-20,572
"market_041","region_2",2022-01-21,580
"market_041","region_2",2022-01-22,569
"market_041","region_2",2022-01-23,536
"market_041","region_2",2022-01-24,536
"market_041","region_2",2022-01-25,551
"market_041","region_2",2022-01-26,533
"market_041","region_2",2022-01-27,530
"market_041","region_2",2022-01-28,549
"market_041","region_2",2022-01-29,549
"market_041","region_2",2022-01-30,567
"market_041","region_2",2022-01-31,545
"market_041","region_2",2022-02-01,543
"market_041","region_2",2022-02-02,527
"market_041","region_2",2022-02-03,594
"market_041","region_2",2022-02-04,583
"market_041","region_2",2022-02-05,575
"market_041","region_2",2022-02-06,592
"market_041","region_2",2022-02-07,531
"market_041","region_2",2022-02-08,501
"market_041","region_2",2022-02-09,524
"market_041","region_2",2022-02-10,538
"market_041","region_2",2022-02-11,504
"market_041","region_2",2022-02-12,552
"market_041","region_2",2022-02-13,542
"market_041","region_2",2022-02-14,515
"market_041","region_2",2022-02-15,520
"market_041","region_2",2022-02-16,464
"market_041","region_2",2022-02-17,504
"market_041","region_2",2022-02-18,497
"market_041","region_2",2022-02-19,534
"market_041","region_2",2022-02-20,515
"market_041","region_2",2022-02-21,511
"market_041","region_2",2022-02-22,522
"market_041","region_2",2022-02-23,531
"market_041","region_2",2022-02-24,529
"market_041","region_2",2022-02-25,552
"market_041","region_2",2022-02-26,568
"market_041","region_2",2022-02-27,561
"market_041","region_2",2022-02-28,529
"market_041","region_2",2022-03-01,492
"market_041","region_2",2022-03-02,490
"market_041","region_2",2022-03-03,523
"market_041","region_2",2022-03-04,521
"market_041","region_2",2022-03-05,587
"market_041","region_2",2022-03-06,543
"market_041","region_2",2022-03-07,566
"market_041","region_2",2022-03-08,557
"market_041","region_2",2022-03-09,599
"market_041","region_2",2022-03-10,567
"market_041","region_2",2022-03-11,584
"market_041","region_2",2022-03-12,636
"market_041","region_2",2022-03-13,570
"market_041","region_2",2022-03-14,586
"market_041","region_2",2022-03-15,588
"market_041","region_2",2022-03-16,561
"market_041","region_2",2022-03-17,578
"market_041","region_2",2022-03-18,620
"market_041","region_2",2022-03-19,620
"market_041","region_2",2022-03-20,574
"market_041","region_2",2022-03-21,576
"market_041","region_2",2022-03-22,558
"market_041","region_2",2022-03-23,584
"market_041","region_2",2022-03-24,585
"market_041","region_2",2022-03-25,597
"market_041","region_2",2022-03-26,563
"market_041","region_2",2022-03-27,610
"market_041","region_2",2022-03-28,591
"market_041","region_2",2022-03-29,545
"market_041","region_2",2022-03-30,566
"market_041","region_2",2022-03-31,589
"market_041","region_2",2022-04-01,641
"market_041","region_2",2022-04-02,609
"market_041","region_2",2022-04-03,619
"market_041","region_2",2022-04-04,651
"market_041","region_2",2022-04-05,621
"market_041","region_2",2022-04-06,605
"market_041","region_2",2022-04-07,617
"market_041","region_2",2022-04-08,611
"market_041","region_2",2022-04-09,593
"market_041","region_2",2022-04-10,607
"market_041","region_2",2022-04-11,635
"market_041","region_2",2022-04-12,601
"market_041","region_2",2022-04-13,635
"market_041","region_2",2022-04-14,662
"market_041","region_2",2022-04-15,617
"market_041","region_2",2022-04-16,672
"market_041","region_2",2022-04-17,647
"market_041","region_2",2022-04-18,633
"market_041","region_2",2022-04-19,617
"market_041","region_2",2022-04-20,620
"market_041","region_2",2022-04-21,615
"market_041","region_2",2022-04-22,628
"market_041","region_2",2022-04-23,675
"market_041","region_2",2022-04-24,620
"market_041","region_2",2022-04-25,595
"market_041","region_2",2022-04-26,571
"market_041","region_2",2022-04-27,590
"market_041","region_2",2022-04-28,610
"market_041","region_2",2022-04-29,628
"market_041","region_2",2022-04-30,645
"market_041","region_2",2022-05-01,668
"market_041","region_2",2022-05-02,575
"market_041","region_2",2022-05-03,610
"market_041","region_2",2022-05-04,580
"market_041","region_2",2022-05-05,568
"market_041","region_2",2022-05-06,638
"market_041","region_2",2022-05-07,633
"market_041","region_2",2022-05-08,596
"market_041","region_2",2022-05-09,596
"market_041","region_2",2022-05-10,558
"market_041","region_2",2022-05-11,549
"market_041","region_2",2022-05-12,577
"market_041","region_2",2022-05-13,597
"market_041","region_2",2022-05-14,560
"market_041","region_2",2022-05-15,609
"market_041","region_2",2022-05-16,596
"market_041","region_2",2022-05-17,571
"market_041","region_2",2022-05-18,563
"market_041","region_2",2022-05-19,563
"market_041","region_2",2022-05-20,581
"market_041","region_2",2022-05-21,599
"market_041","region_2",2022-05-22,577
"market_041","region_2",2022-05-23,567
"market_041","region_2",2022-05-24,562
"market_041","region_2",2022-05-25,559
"market_041","region_2",2022-05-26,564
"market_041","region_2",2022-05-27,562
"market_041","region_2",2022-05-28,584
"market_041","region_2",2022-05-29,592
"market_041","region_2",2022-05-30,531
"market_041","region_2",2022-05-31,523
"market_041","region_2",2022-06-01,537
"market_041","region_2",2022-06-02,550
"market_041","region_2",2022-06-03,571
"market_041","region_2",2022-06-04,575
"market_041","region_2",2022-06-05,535
"market_041","region_2",2022-06-06,556
"market_041","region_2",2022-06-07,534
"market_041","region_2",2022-06-08,528
"market_041","region_2",2022-06-09,543
"market_041","region_2",2022-06-10,596
"market_041","region_2",2022-06-11,563
"market_041","region_2",2022-06-12,556
"market_041","region_2",2022-06-13,552
"market_041","region_2",2022-06-14,544
"market_041","region_2",2022-06-15,558
"market_041","region_2",2022-06-16,519
"market_041","region_2",2022-06-17,585
"market_041","region_2",2022-06-18,576
"market_041","region_2",2022-06-19,586
"market_041","region_2",2022-06-20,559
"market_041","region_2",2022-06-21,551
"market_041","region_2",2022-06-22,546
"market_041","region_2",2022-06-23,571
"market_041","region_2",2022-06-24,588
"market_041","region_2",2022-06-25,609
"market_041","region_2",2022-06-26,603
"market_041","region_2",2022-06-27,560
"market_041","region_2",2022-06-28,561
"market_041","region_2",2022-06-29,565
"market_041","region_2",2022-06-30,558
"market_041","region_2",2022-07-01,609
"market_041","region_2",2022-07-02,607
"market_041","region_2",2022-07-03,588
"market_041","region_2",2022-07-04,599
"market_041","region_2",2022-07-05,567
"market_041","region_2",2022-07-06,567
"market_041","region_2",2022-07-07,579
"market_041","region_2",2022-07-08,635
"market_041","region_2",2022-07-09,619
"market_041","region_2",2022-07-10,586
"market_041","region_2",2022-07-11,583
"market_041","region_2",2022-07-12,571
"market_041","region_2",2022-07-13,565
"market_041","region_2",2022-07-14,543
"market_041","region_2",2022-07-15,607
"market_041","region_2",2022-07-16,602
"market_041","region_2",2022-07-17,601
"market_041","region_2",2022-07-18,584
"market_041","region_2",2022-07-19,596
"market_041","region_2",2022-07-20,568
"market_041","region_2",2022-07-21,580
"market_041","region_2",2022-07-22,581
"market_041","region_2",2022-07-23,629
"market_041","region_2",2022-07-24,604
"market_041","region_2",2022-07-25,584
"market_041","region_2",2022-07-26,566
"market_041","region_2",2022-07-27,529
"market_041","region_2",2022-07-28,563
"market_041","region_2",2022-07-29,550
"market_041","region_2",2022-07-30,578
"market_041","region_2",2022-07-31,620
"market_041","region_2",2022-08-01,602
"market_041","region_2",2022-08-02,575
"market_041","region_2",2022-08-03,553
"market_041","region_2",2022-08-04,575
"market_041","region_2",2022-08-05,601
"market_041","region_2",2022-08-06,613
"market_041","region_2",2022-08-07,622
"market_041","region_2",2022-08-08,579
"market_042","region_2",2022-01-01,726
"market_042","region_2",2022-01-02,705
"market_042","region_2",2022-01-03,681
"market_042","region_2",2022-01-04,671
"market_042","region_2",2022-01-05,679
"market_042","region_2",2022-01-06,703
"market_042","region_2",2022-01-07,741
"market_042","region_2",2022-01-08,748
"market_042","region_2",2022-01-09,754
"market_042","region_2",2022-01-10,772
"market_042","region_2",2022-01-11,751
"market_042","region_2",2022-01-12,759
"market_042","region_2",2022-01-13,762
"market_042","region_2",2022-01-14,791
"market_042","region_2",2022-01-15,761
"market_042","region_2",2022-01-16,772
"market_042","region_2",2022-01-17,756
"market_042","region_2",2022-01-18,739
"market_042","region_2",2022-01-19,688
"market_042","region_2",2022-01-20,732
"market_042","region_2",2022-01-21,730
"market_042","region_2",2022-01-22,754
"market_042","region_2",2022-01-23,745
"market_042","region_2",2022-01-24,727
"market_042","region_2",2022-01-25,702
"market_042","region_2",2022-01-26,713
"market_042","region_2",2022-01-27,704
"market_042","region_2",2022-01-28,703
"market_042","region_2",2022-01-29,737
"market_042","region_2",2022-01-30,757
"market_042","region_2",2022-01-31,750
"market_042","region_2",2022-02-01,725
"market_042","region_2",2022-02-02,742
"market_042","region_2",2022-02-03,725
"market_042","region_2",2022-02-04,763
"market_042","region_2",2022-02-05,739
"market_042","region_2",2022-02-06,746
"market_042","region_2",2022-02-07,762
"market_042","region_2",2022-02-08,682
"market_042","region_2",2022-02-09,676
"market_042","region_2",2022-02-10,716
"market_042","region_2",2022-02-11,739
"market_042","region_2",2022-02-12,728
"market_042","region_2",2022-02-13,730
"market_042","region_2",2022-02-14,666
"market_042","region_2",2022-02-15,626
"market_042","region_2",2022-02-16,649
"market_042","region_2",2022-02-17,670
"market_042","region_2",2022-02-18,716
"market_042","region_2",2022-02-19,734
"market_042","region_2",2022-02-20,724
"market_042","region_2",2022-02-21,697
"market_042","region_2",2022-02-22,695
"market_042","region_2",2022-02-23,694
"market_042","region_2",2022-02-24,705
"market_042","region_2",2022-02-25,724
